88.3,260.95,67.53,59.75
107.9,263.64,64.48,57.93
106.2,260.95,65.57,58.67
104.1,263.64,66.96,59.70
117.2,260.95,67.88,60.14
91.3,263.64,65.26,57.38
89.3,260.95,66.81,59.39
121.6,263.64,65.49,58.68
106.3,260.95,65.50,58.53
102.8,263.64,67.86,61.55
91.1,260.95,65.57,58.98
124.4,263.64,63.93,57.42
92.1,260.95,64.83,58.74
108.3,263.64,64.41,58.23
106.8,260.95,65.25,58.43
108.7,263.64,64.13,58.79
91.9,260.95,64.91,57.73
109.4,263.64,63.66,56.60
106.3,260.95,65.57,58.53
105.0,263.64,66.28,58.79
118.3,260.95,67.24,59.32
107.6,263.64,64.71,57.37
102.9,260.95,67.67,59.93
91.8,263.64,65.02,57.19
104.4,260.95,66.66,58.94
105.8,263.64,65.71,58.15
104.4,260.97,66.70,59.16
121.7,263.66,65.39,57.78
88.8,260.97,67.23,59.20
108.3,263.66,64.24,57.59
105.1,260.97,66.21,58.92
106.7,263.66,65.26,57.57
105.2,260.97,66.25,59.70
107.4,263.66,64.93,59.60
105.7,260.97,65.88,59.21
105.0,263.66,66.30,59.57
104.0,260.97,66.97,61.09
108.0,263.66,64.54,59.37
106.4,260.97,65.36,58.09
104.1,263.66,67.00,58.78
102.0,260.97,68.31,60.75
104.1,263.66,67.01,60.87
117.9,260.97,67.36,60.94
107.0,263.66,65.16,59.87
90.5,260.98,65.90,58.88
105.4,263.67,66.09,59.38
102.6,260.98,67.99,61.94
123.3,263.67,64.51,57.93
103.3,260.98,67.39,60.11
104.8,263.67,66.55,60.53
103.3,260.98,67.28,60.79
104.1,263.67,67.00,59.89
103.9,260.98,67.05,59.44
107.3,263.67,64.90,57.88
104.4,260.98,66.49,59.36
108.9,263.67,63.80,57.93
107.0,260.98,65.07,57.80
102.8,263.67,67.84,58.83
88.1,261.00,67.74,60.51
103.7,263.69,67.11,58.93
120.1,261.00,66.03,59.55
104.2,263.69,66.91,59.76
102.7,261.00,67.58,59.07
109.1,263.69,63.80,57.30
105.9,261.00,65.73,58.62
104.7,263.69,66.50,59.89
103.2,261.00,67.48,59.46
107.3,263.69,64.86,57.50
102.7,261.00,67.81,59.55
105.9,263.69,65.74,58.08
102.6,261.00,77.61,68.71
118.4,263.69,67.28,60.09
103.1,261.00,67.49,60.99
104.4,263.69,66.72,59.71
114.8,261.00,69.41,62.14
105.2,263.69,66.19,59.09
101.6,261.00,68.64,61.19
92.7,263.69,64.33,57.20
118.4,261.00,67.18,59.97
114.7,263.69,34.62,28.73
93.0,261.00,64.18,58.33
107.0,263.69,65.07,58.26
102.6,261.00,67.95,61.62
107.7,263.69,64.65,57.98
104.0,261.00,67.04,60.58
133.1,263.69,67.34,60.95
104.8,261.00,66.40,59.69
108.0,263.69,64.45,57.79
104.4,261.00,66.74,60.25
105.2,263.69,66.27,59.89
103.8,261.00,67.11,60.25
119.9,263.69,66.35,59.62
103.7,261.00,67.14,60.37
109.0,263.69,63.83,58.02
106.2,261.00,65.52,58.38
105.1,263.69,66.27,59.78
101.8,261.00,68.46,62.17
106.6,263.69,65.34,58.56
103.7,261.00,67.15,60.20
104.9,263.69,66.38,59.62
118.7,261.00,67.02,60.14
91.2,263.69,65.38,58.68
119.8,261.00,66.47,60.67
107.5,263.69,64.81,59.37
107.9,261.00,64.58,58.75
91.2,263.69,65.53,59.32
130.3,261.00,68.74,62.02
105.4,263.69,66.05,59.58
102.9,261.00,67.73,61.34
103.5,263.69,67.36,61.09
102.4,261.00,67.96,60.97
107.7,263.69,64.65,58.00
108.3,261.00,73.50,63.28
117.6,263.69,67.66,59.25
101.8,261.00,68.52,61.82
103.3,263.69,67.42,61.56
116.6,261.00,68.40,62.34
102.5,263.69,68.11,62.85
102.8,261.00,67.90,61.22
105.0,263.69,66.34,59.21
102.9,261.00,67.66,60.21
107.3,263.69,74.26,63.76
102.3,261.00,68.18,62.72
114.0,263.69,69.94,64.33
107.3,261.00,74.31,66.94
105.9,263.69,65.73,58.85
