CPU_Percent,RAM_MB,Total_Latency_ms,Inference_Latency_ms
375.5,218.42,220.82,215.11
372.1,218.42,222.85,216.82
374.3,218.42,221.51,215.21
378.3,218.42,208.60,202.41
369.1,218.42,216.50,210.53
367.9,218.42,209.08,202.24
377.7,218.42,208.99,203.22
371.9,218.42,198.78,191.33
373.7,218.42,213.86,206.88
375.2,218.42,215.64,207.81
370.1,218.42,207.85,202.06
366.9,218.42,231.38,221.65
369.5,218.42,205.32,195.06
375.1,218.42,250.25,240.13
371.1,218.42,217.90,208.40
373.7,218.42,219.04,209.09
374.4,218.42,232.00,222.45
296.9,218.42,349.28,338.80
279.6,218.42,410.95,400.05
301.4,218.42,338.06,323.52
338.5,218.42,256.63,243.59
370.0,218.42,210.43,200.48
378.1,218.42,211.26,195.12
377.0,218.42,209.16,199.57
375.0,218.42,223.63,213.92
373.8,218.42,224.36,215.15
366.5,218.42,217.85,207.95
375.5,218.42,223.32,213.13
376.0,218.42,223.01,213.69
371.3,218.42,220.44,210.57
372.5,218.42,227.87,218.60
373.8,218.42,227.06,217.47
371.9,218.42,220.14,203.29
372.0,218.42,198.54,186.60
372.3,218.42,209.15,199.06
372.4,218.42,227.89,218.68
379.6,218.42,215.59,205.76
369.5,218.42,216.11,205.65
368.2,218.42,222.34,211.28
374.5,218.42,223.92,214.46
371.9,218.42,214.73,205.01
372.0,218.42,230.82,221.01
376.3,218.42,222.88,213.56
368.7,218.42,222.05,212.82
377.7,218.42,208.78,199.54
372.0,218.42,206.64,195.16
370.3,218.42,226.51,210.85
370.8,218.42,207.32,195.53
371.5,218.42,220.34,209.83
373.6,218.44,243.17,232.53
374.1,218.44,242.91,233.68
373.2,218.44,200.62,190.01
376.2,218.44,249.48,239.26
369.6,218.44,256.66,245.08
374.4,218.44,213.28,202.93
375.7,218.44,212.59,202.24
372.0,218.44,212.02,199.16
363.0,218.44,222.74,212.34
372.4,218.44,246.64,236.92
372.7,218.44,206.27,190.42
372.0,218.44,209.39,200.69
370.3,218.44,210.34,196.28
374.8,218.44,215.86,205.44
377.1,218.44,206.48,196.21
362.3,218.44,206.61,195.56
376.5,218.44,217.45,207.40
369.4,218.44,205.37,196.93
370.9,218.44,215.37,205.07
374.4,218.44,205.28,195.20
373.4,218.44,213.87,203.77
376.1,218.44,220.28,210.49
